race_id,driver_id,constructor_id,circuit_id,year,driver_name,constructor_name,race_name,circuit_name,grid,driver_age,driver_experience,driver_recent_form,driver_rolling_grid,driver_avg_finish,driver_consistency,driver_win_rate,driver_podium_rate,driver_top10_rate,driver_dnf_rate,grid_delta_to_avg,constructor_strength_index,circuit_familiarity,circuit_grid_importance,is_home_race,position_order,is_podium
859,1,1,18,2011,Lewis Hamilton,McLaren,Brazilian Grand Prix,Autódromo José Carlos Pace,4,26.885694729637233,89,4.0,3.0,6.224719101123595,6.273596925696475,0.19101123595505617,0.47191011235955055,0.797752808988764,0.21348314606741572,1.0,31.333333333333332,4,0.2688038047477114,0,22,0
860,1,1,1,2012,Lewis Hamilton,McLaren,Australian Grand Prix,Albert Park Grand Prix Circuit,1,27.19233401779603,90,7.4,3.0,6.4,6.456074571781563,0.18888888888888888,0.4666666666666667,0.7888888888888889,0.2222222222222222,-2.0,26.333333333333332,5,0.4095748813225223,0,3,1
861,1,1,2,2012,Lewis Hamilton,McLaren,Malaysian Grand Prix,Sepang International Circuit,1,27.211498973305954,91,7.0,2.6,6.362637362637362,6.429993059468318,0.18681318681318682,0.4725274725274725,0.7912087912087912,0.21978021978021978,-1.6,31.666666666666668,5,0.49674821586565665,0,3,1
862,1,1,17,2012,Lewis Hamilton,McLaren,Chinese Grand Prix,Shanghai International Circuit,7,27.26899383983573,92,7.2,2.6,6.326086956521739,6.404168792780325,0.18478260869565216,0.4782608695652174,0.7934782608695652,0.21739130434782608,4.4,23.333333333333332,5,0.6700648477643512,0,3,1
863,1,1,3,2012,Lewis Hamilton,McLaren,Bahrain Grand Prix,Bahrain International Circuit,2,27.288158795345655,93,6.4,3.0,6.290322580645161,6.378599827891375,0.1827956989247312,0.4838709677419355,0.7956989247311828,0.21505376344086022,-1.0,29.333333333333332,4,0.6519651387812475,0,8,0
864,1,1,4,2012,Lewis Hamilton,McLaren,Spanish Grand Prix,Circuit de Barcelona-Catalunya,24,27.345653661875428,94,7.8,3.0,6.308510638297872,6.346663835746433,0.18085106382978725,0.4787234042553192,0.7978723404255319,0.2127659574468085,21.0,17.333333333333332,5,0.44292005006935103,0,8,0
865,1,1,6,2012,Lewis Hamilton,McLaren,Monaco Grand Prix,Circuit de Monaco,3,27.38398357289528,95,5.0,7.0,6.326315789473684,6.3151996738418905,0.17894736842105263,0.47368421052631576,0.8,0.21052631578947367,-4.0,14.333333333333334,5,-0.06307183226223154,0,5,0
866,1,1,7,2012,Lewis Hamilton,McLaren,Canadian Grand Prix,Circuit Gilles Villeneuve,2,27.422313483915126,96,5.4,7.4,6.3125,6.2833321699473075,0.17708333333333334,0.46875,0.8020833333333334,0.20833333333333334,-5.4,6.666666666666667,4,0.057056306774966106,0,1,1
867,1,1,12,2012,Lewis Hamilton,McLaren,European Grand Prix,Valencia Street Circuit,2,27.460643394934976,97,5.0,7.6,6.257731958762887,6.273752117811066,0.18556701030927836,0.4742268041237113,0.8041237113402062,0.20618556701030927,-5.6,13.666666666666666,4,0.5258753580122141,0,19,0
868,1,1,9,2012,Lewis Hamilton,McLaren,British Grand Prix,Silverstone Circuit,8,27.498973305954827,98,8.2,6.6,6.387755102040816,6.372674676879782,0.1836734693877551,0.46938775510204084,0.7959183673469388,0.21428571428571427,1.4000000000000004,13.0,5,0.18574325493507687,1,8,0
869,1,1,10,2012,Lewis Hamilton,McLaren,German Grand Prix,Hockenheimring,7,27.537303216974674,99,8.2,7.8,6.404040404040404,6.342147952500957,0.18181818181818182,0.46464646464646464,0.797979797979798,0.21212121212121213,-0.7999999999999998,11.333333333333334,2,0.05123724102370385,0,24,0
870,1,1,11,2012,Lewis Hamilton,McLaren,Hungarian Grand Prix,Hungaroring,1,27.5564681724846,100,11.4,4.4,6.58,6.550780661320242,0.18,0.46,0.79,0.22,-3.4000000000000004,9.0,5,0.21380899025570865,0,1,1
871,1,1,13,2012,Lewis Hamilton,McLaren,Belgian Grand Prix,Circuit de Spa-Francorchamps,7,27.652292950034223,101,10.6,4.0,6.524752475247524,6.541550365786295,0.18811881188118812,0.46534653465346537,0.7920792079207921,0.21782178217821782,3.0,18.666666666666668,5,0.15893214340471598,0,23,0
872,1,1,14,2012,Lewis Hamilton,McLaren,Italian Grand Prix,Autodromo Nazionale di Monza,1,27.67145790554415,102,15.0,5.0,6.686274509803922,6.710388565215541,0.18627450980392157,0.46078431372549017,0.7843137254901961,0.22549019607843138,-4.0,25.333333333333332,5,0.030794851804553096,0,1,1
873,1,1,15,2012,Lewis Hamilton,McLaren,Singapore Grand Prix,Marina Bay Street Circuit,1,27.709787816564,103,11.4,4.8,6.631067961165049,6.700878331749101,0.1941747572815534,0.46601941747572817,0.7864077669902912,0.22330097087378642,-3.8,27.666666666666668,4,0.5630167310866104,0,24,0
874,1,1,22,2012,Lewis Hamilton,McLaren,Japanese Grand Prix,Suzuka Circuit,9,27.748117727583846,104,14.6,3.4,6.798076923076923,6.882339588222715,0.19230769230769232,0.46153846153846156,0.7788461538461539,0.23076923076923078,5.6,22.666666666666668,3,0.21741597250789246,0,5,0
875,1,1,35,2012,Lewis Hamilton,McLaren,Korean Grand Prix,Korean International Circuit,3,27.76728268309377,105,10.8,3.8,6.780952380952381,6.851418932742427,0.19047619047619047,0.45714285714285713,0.780952380952381,0.22857142857142856,-0.7999999999999998,21.666666666666668,2,0.6112445951197811,0,10,0
876,1,1,68,2012,Lewis Hamilton,McLaren,Indian Grand Prix,Buddh International Circuit,3,27.805612594113622,106,12.6,4.2,6.811320754716981,6.82587961545675,0.18867924528301888,0.4528301886792453,0.7830188679245284,0.22641509433962265,-1.2000000000000002,13.666666666666666,1,0.6863074169460055,0,4,0
877,1,1,24,2012,Lewis Hamilton,McLaren,Abu Dhabi Grand Prix,Yas Marina Circuit,1,27.824777549623544,107,8.8,3.4,6.785046728971962,6.799039939695117,0.18691588785046728,0.4485981308411215,0.7850467289719626,0.22429906542056074,-2.4,15.0,3,0.6402028052295586,0,21,0
878,1,1,69,2012,Lewis Hamilton,McLaren,United States Grand Prix,Circuit of the Americas,2,27.863107460643395,108,12.8,3.4,6.916666666666667,6.904048656438285,0.18518518518518517,0.4444444444444444,0.7777777777777778,0.23148148148148148,-1.4,11.666666666666666,0,0.5769433109167169,0,1,1
879,1,1,18,2012,Lewis Hamilton,McLaren,Brazilian Grand Prix,Autódromo José Carlos Pace,1,27.88227241615332,109,8.2,3.6,6.862385321100917,6.895339126175573,0.1926605504587156,0.44954128440366975,0.7798165137614679,0.22935779816513763,-2.6,23.0,5,0.2688038047477114,0,20,0
880,1,131,1,2013,Lewis Hamilton,Mercedes,Australian Grand Prix,Albert Park Grand Prix Circuit,3,28.188911704312115,110,11.2,2.0,6.9818181818181815,6.977002613674873,0.19090909090909092,0.44545454545454544,0.7727272727272727,0.23636363636363636,1.0,2.0,6,0.4095748813225223,0,5,0
881,1,131,2,2013,Lewis Hamilton,Mercedes,Malaysian Grand Prix,Sepang International Circuit,4,28.20807665982204,111,10.2,2.0,6.963963963963964,6.947763443829738,0.1891891891891892,0.44144144144144143,0.7747747747747747,0.23423423423423423,2.0,5.333333333333333,6,0.49674821586565665,0,3,1
882,1,131,17,2013,Lewis Hamilton,Mercedes,Chinese Grand Prix,Shanghai International Circuit,1,28.265571526351813,112,10.0,2.2,6.928571428571429,6.926531164791939,0.1875,0.44642857142857145,0.7767857142857143,0.23214285714285715,-1.2000000000000002,14.333333333333334,6,0.6700648477643512,0,3,1
883,1,131,3,2013,Lewis Hamilton,Mercedes,Bahrain Grand Prix,Bahrain International Circuit,9,28.28473648186174,113,6.4,2.2,6.893805309734513,6.905436305469779,0.18584070796460178,0.45132743362831856,0.7787610619469026,0.23008849557522124,6.8,17.333333333333332,5,0.6519651387812475,0,5,0
884,1,131,4,2013,Lewis Hamilton,Mercedes,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,28.34223134839151,114,7.2,3.6,6.87719298245614,6.877101095996196,0.18421052631578946,0.4473684210526316,0.7807017543859649,0.22807017543859648,-1.6,18.0,6,0.44292005006935103,0,12,0
885,1,131,6,2013,Lewis Hamilton,Mercedes,Monaco Grand Prix,Circuit de Monaco,2,28.380561259411362,115,5.6,3.8,6.921739130434783,6.863516343538257,0.1826086956521739,0.4434782608695652,0.7739130434782608,0.23478260869565218,-1.7999999999999998,11.666666666666666,6,-0.06307183226223154,0,4,0
886,1,131,7,2013,Lewis Hamilton,Mercedes,Canadian Grand Prix,Circuit Gilles Villeneuve,2,28.418891170431213,116,5.4,3.6,6.896551724137931,6.838992184010267,0.1810344827586207,0.4396551724137931,0.7758620689655172,0.23275862068965517,-1.6,19.0,5,0.057056306774966106,0,3,1
887,1,131,9,2013,Lewis Hamilton,Mercedes,British Grand Prix,Silverstone Circuit,1,28.476386036960985,117,5.4,3.2,6.863247863247863,6.818971991115698,0.1794871794871795,0.4444444444444444,0.7777777777777778,0.23076923076923078,-2.2,23.333333333333332,6,0.18574325493507687,1,4,0
888,1,131,20,2013,Lewis Hamilton,Mercedes,German Grand Prix,Nürburgring,1,28.49555099247091,118,5.6,3.2,6.838983050847458,6.794882864701157,0.17796610169491525,0.4406779661016949,0.7796610169491526,0.2288135593220339,-2.2,33.0,3,0.24393923053656572,0,5,0
890,1,131,11,2013,Lewis Hamilton,Mercedes,Hungarian Grand Prix,Hungaroring,1,28.553045859000683,119,5.6,1.6,6.823529411764706,6.768129525075255,0.17647058823529413,0.4369747899159664,0.7815126050420168,0.226890756302521,-0.6000000000000001,24.666666666666668,6,0.21380899025570865,0,1,1
891,1,131,13,2013,Lewis Hamilton,Mercedes,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,28.629705681040384,120,3.4,1.4,6.775,6.760565960098336,0.18333333333333332,0.44166666666666665,0.7833333333333333,0.225,-0.3999999999999999,24.666666666666668,6,0.15893214340471598,0,3,1
892,1,131,14,2013,Lewis Hamilton,Mercedes,Italian Grand Prix,Autodromo Nazionale di Monza,12,28.66803559206023,121,3.2,1.2,6.743801652892562,6.741079198491186,0.18181818181818182,0.4462809917355372,0.7851239669421488,0.2231404958677686,10.8,21.333333333333332,6,0.030794851804553096,0,9,0
893,1,131,15,2013,Lewis Hamilton,Mercedes,Singapore Grand Prix,Marina Bay Street Circuit,5,28.706365503080082,122,4.4,3.2,6.762295081967213,6.71627267582315,0.18032786885245902,0.4426229508196721,0.7868852459016393,0.22131147540983606,1.7999999999999998,20.666666666666668,5,0.5630167310866104,0,5,0
894,1,131,35,2013,Lewis Hamilton,Mercedes,Korean Grand Prix,Korean International Circuit,2,28.744695414099933,123,4.6,4.0,6.747967479674797,6.690577538763932,0.17886178861788618,0.43902439024390244,0.7886178861788617,0.21951219512195122,-2.0,19.666666666666668,3,0.6112445951197811,0,5,0
895,1,131,22,2013,Lewis Hamilton,Mercedes,Japanese Grand Prix,Suzuka Circuit,3,28.763860369609855,124,4.6,4.2,6.733870967741935,6.665173252607943,0.1774193548387097,0.43548387096774194,0.7903225806451613,0.21774193548387097,-1.2000000000000002,16.0,4,0.21741597250789246,0,20,0
896,1,131,68,2013,Lewis Hamilton,Mercedes,Indian Grand Prix,Buddh International Circuit,3,28.802190280629706,125,8.4,4.6,6.84,6.743455608839365,0.176,0.432,0.784,0.224,-1.5999999999999996,14.0,2,0.6863074169460055,0,6,0
897,1,131,24,2013,Lewis Hamilton,Mercedes,Abu Dhabi Grand Prix,Yas Marina Circuit,4,28.82135523613963,126,9.0,5.0,6.833333333333333,6.716844497232312,0.1746031746031746,0.42857142857142855,0.7857142857142857,0.2222222222222222,-1.0,15.333333333333334,4,0.6402028052295586,0,7,0
898,1,131,69,2013,Lewis Hamilton,Mercedes,United States Grand Prix,Circuit of the Americas,5,28.859685147159478,127,8.6,3.4,6.834645669291339,6.690153602914971,0.1732283464566929,0.4251968503937008,0.7874015748031497,0.2204724409448819,1.6,17.0,1,0.5769433109167169,0,4,0
899,1,131,18,2013,Lewis Hamilton,Mercedes,Brazilian Grand Prix,Autódromo José Carlos Pace,5,28.878850102669404,128,8.4,3.4,6.8125,6.668470884468783,0.171875,0.421875,0.7890625,0.21875,1.6,20.333333333333332,6,0.2688038047477114,0,9,0
900,1,131,1,2014,Lewis Hamilton,Mercedes,Australian Grand Prix,Albert Park Grand Prix Circuit,1,29.1854893908282,129,9.2,4.0,6.829457364341085,6.645162750790692,0.17054263565891473,0.4186046511627907,0.7906976744186046,0.21705426356589147,-3.0,15.666666666666666,7,0.4095748813225223,0,19,0
901,1,131,2,2014,Lewis Hamilton,Mercedes,Malaysian Grand Prix,Sepang International Circuit,1,29.22381930184805,130,9.0,3.6,6.923076923076923,6.704869669192584,0.16923076923076924,0.4153846153846154,0.7846153846153846,0.2230769230769231,-2.6,17.0,7,0.49674821586565665,0,1,1
902,1,131,3,2014,Lewis Hamilton,Mercedes,Bahrain Grand Prix,Bahrain International Circuit,2,29.242984257357975,131,8.0,3.2,6.877862595419847,6.699050335410188,0.17557251908396945,0.4198473282442748,0.7862595419847328,0.22137404580152673,-1.2000000000000002,26.666666666666668,6,0.6519651387812475,0,1,1
903,1,131,17,2014,Lewis Hamilton,Mercedes,Chinese Grand Prix,Shanghai International Circuit,1,29.281314168377822,132,6.8,2.8,6.833333333333333,6.693014093742301,0.18181818181818182,0.42424242424242425,0.7878787878787878,0.2196969696969697,-1.7999999999999998,37.0,7,0.6700648477643512,0,1,1
904,1,131,4,2014,Lewis Hamilton,Mercedes,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,29.338809034907598,133,6.2,2.0,6.7894736842105265,6.6867719162752275,0.18796992481203006,0.42857142857142855,0.7894736842105263,0.21804511278195488,-1.0,43.0,7,0.44292005006935103,0,1,1
905,1,131,6,2014,Lewis Hamilton,Mercedes,Monaco Grand Prix,Circuit de Monaco,2,29.377138945927445,134,4.6,1.2,6.746268656716418,6.680334248496985,0.19402985074626866,0.43283582089552236,0.7910447761194029,0.21641791044776118,0.8,43.0,7,-0.06307183226223154,0,2,1
906,1,131,7,2014,Lewis Hamilton,Mercedes,Canadian Grand Prix,Circuit Gilles Villeneuve,2,29.415468856947296,135,1.2,1.4,6.711111111111111,6.66788546072988,0.1925925925925926,0.43703703703703706,0.7925925925925926,0.21481481481481482,0.6000000000000001,43.0,6,0.057056306774966106,0,17,0
907,1,131,70,2014,Lewis Hamilton,Mercedes,Austrian Grand Prix,Red Bull Ring,9,29.453798767967147,136,4.4,1.6,6.786764705882353,6.701473677881431,0.19117647058823528,0.4338235294117647,0.7867647058823529,0.22058823529411764,7.4,34.666666666666664,0,0.5104320810354375,0,2,1
908,1,131,9,2014,Lewis Hamilton,Mercedes,British Grand Prix,Silverstone Circuit,6,29.492128678986994,137,4.6,3.0,6.751824817518248,6.689303381802272,0.1897810218978102,0.43795620437956206,0.7883211678832117,0.21897810218978103,3.0,34.666666666666664,7,0.18574325493507687,1,1,1
909,1,131,10,2014,Lewis Hamilton,Mercedes,German Grand Prix,Hockenheimring,20,29.530458590006845,138,4.6,4.0,6.7101449275362315,6.682806022114336,0.1956521739130435,0.4420289855072464,0.7898550724637681,0.21739130434782608,16.0,28.666666666666668,3,0.05123724102370385,0,3,1
910,1,131,11,2014,Lewis Hamilton,Mercedes,Hungarian Grand Prix,Hungaroring,22,29.54962354551677,139,5.0,7.8,6.683453237410072,6.665981092890109,0.19424460431654678,0.4460431654676259,0.7913669064748201,0.2158273381294964,14.2,36.0,7,0.21380899025570865,0,3,1
911,1,131,13,2014,Lewis Hamilton,Mercedes,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,29.626283367556468,140,5.2,11.8,6.6571428571428575,6.649250975906691,0.19285714285714287,0.45,0.7928571428571428,0.21428571428571427,-9.8,30.666666666666668,7,0.15893214340471598,0,19,0
912,1,131,14,2014,Lewis Hamilton,Mercedes,Italian Grand Prix,Autodromo Nazionale di Monza,1,29.66461327857632,141,5.6,11.8,6.74468085106383,6.706504577454369,0.19148936170212766,0.44680851063829785,0.7872340425531915,0.2198581560283688,-10.8,28.333333333333332,7,0.030794851804553096,0,1,1
913,1,131,15,2014,Lewis Hamilton,Mercedes,Singapore Grand Prix,Marina Bay Street Circuit,1,29.702943189596166,142,5.4,10.2,6.704225352112676,6.700046292202059,0.19718309859154928,0.4507042253521127,0.7887323943661971,0.21830985915492956,-9.2,29.333333333333332,6,0.5630167310866104,0,1,1
